category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	Enrichment	GO_score
TISSUES	BTO:0000042	109	14895	9606	PSME2,RNASEH2A,EDF1,LAP3,SLC15A3,OAS3,EIF2AK2,ATIC,RNF114,MT2A,PTPN12,APOL2,BST2,TRIM21,AP3B1,CMPK2,NARS,OASL,SP110,TMEM62,SAMHD1,PPM1F,HERC6,XRN1,XPO5,POLA2,ANLN,RB1,PFKL,DYNC1LI1,UCHL1,UBE2L6,OGFR,DTX3L,HMGB2,NAA15,PCLAF,TPX2,GCN1,SHCBP1,ISG20,STAT2,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,TACC3,SETD3,MX2,SEC23B,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,STRN3,PARP9,RRM2,WDHD1,STAT1,PNP,IFI16,CTSS,GBP2,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,TCEAL3,YARS,HLA-E,DFFA,ISG15,DDX58,SAMD9,TRIM22,PIR,GPR155,SEC31A,PSPH,LGALS9,MX1,SMS,TARS,OAS1,IFI35,DHFR,TAPBP,PDCD6IP,MMS19,EIF2A,HELZ2,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	PSME2,RNASEH2A,EDF1,LAP3,SLC15A3,OAS3,EIF2AK2,ATIC,RNF114,MT2A,PTPN12,APOL2,BST2,TRIM21,AP3B1,CMPK2,NARS,OASL,SP110,TMEM62,SAMHD1,PPM1F,HERC6,XRN1,XPO5,POLA2,ANLN,RB1,PFKL,DYNC1LI1,UCHL1,UBE2L6,OGFR,DTX3L,HMGB2,NAA15,KIAA0101,TPX2,GCN1L1,SHCBP1,ISG20,STAT2,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,TACC3,SETD3,MX2,SEC23B,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,STRN3,PARP9,RRM2,WDHD1,STAT1,PNP,IFI16,CTSS,GBP2,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,TCEAL3,YARS,HLA-E,DFFA,ISG15,DDX58,SAMD9,TRIM22,PIR,GPR155,SEC31A,PSPH,LGALS9,MX1,SMS,TARS,OAS1,IFI35,DHFR,TAPBP,PDCD6IP,MMS19,EIF2A,HELZ2,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	1.74e-08	2.55e-06	Animal	5.5934598195660445	0.11747306783426863	0.6570808848121379
TISSUES	BTO:0000580	24	1098	9606	PSME2,BST2,SAMHD1,XPO5,RB1,HMGB2,PCLAF,TPX2,GCN1,STAT2,HMGCS1,TACC3,SP100,HMGB1,PLSCR1,RRM2,STAT1,IFI16,YARS,HLA-E,DFFA,PDCD6IP,GMPS,TXNIP	PSME2,BST2,SAMHD1,XPO5,RB1,HMGB2,KIAA0101,TPX2,GCN1L1,STAT2,HMGCS1,TACC3,SP100,HMGB1,PLSCR1,RRM2,STAT1,IFI16,YARS,HLA-E,DFFA,PDCD6IP,GMPS,TXNIP	2.16e-08	2.93e-06	Blood cancer cell	5.533132379645891	0.5926959790422404	3.2794653129245424
TISSUES	BTO:0001424	22	1020	9606	HERC6,POLA2,RB1,COG4,CNDP2,RIC8A,SEC23B,OAS2,HMGB1,PLSCR1,TBCD,WDHD1,STAT1,IFI16,IFI44L,SEC31A,MX1,TARS,OAS1,MMS19,TXNIP,RNF213	HERC6,POLA2,RB1,COG4,CNDP2,RIC8A,SEC23B,OAS2,HMGB1,PLSCR1,TBCD,WDHD1,STAT1,IFI16,IFI44L,SEC31A,MX1,TARS,OAS1,MMS19,TXNIP,RNF213	1.16e-07	1.47e-05	Uterus	4.8326826652518236	0.586909586504996	2.83634778477281
TISSUES	BTO:0001271	20	949	9606	PSME2,BST2,SAMHD1,RB1,HMGB2,PCLAF,TPX2,STAT2,HMGCS1,HMGB1,PLSCR1,RRM2,STAT1,IFI16,YARS,HLA-E,DFFA,PDCD6IP,GMPS,TXNIP	PSME2,BST2,SAMHD1,RB1,HMGB2,KIAA0101,TPX2,STAT2,HMGCS1,HMGB1,PLSCR1,RRM2,STAT1,IFI16,YARS,HLA-E,DFFA,PDCD6IP,GMPS,TXNIP	6.81e-07	8.1e-05	Leukemia cell	4.0915149811213505	0.5768508606813959	2.3601939383506765
TISSUES	BTO:0000082	36	2671	9606	ATIC,RNF114,PTPN12,XPO5,ANLN,RB1,PCLAF,TPX2,GCN1,COG4,MAP1S,RIC8A,SETD3,UBE2V1,PPM1G,TRIM14,HMGB1,WARS,TBCD,DYNLRB1,STAT1,GBP2,IFIT1,IFIT3,YARS,ISG15,SEC31A,TARS,TAPBP,PDCD6IP,MMS19,GMPS,ARMC8,TJP2,TOP3A,TXNIP	ATIC,RNF114,PTPN12,XPO5,ANLN,RB1,KIAA0101,TPX2,GCN1L1,COG4,MAP1S,RIC8A,SETD3,UBE2V1,PPM1G,TRIM14,HMGB1,WARS,TBCD,DYNLRB1,STAT1,GBP2,IFIT1,IFIT3,YARS,ISG15,SEC31A,TARS,TAPBP,PDCD6IP,MMS19,GMPS,ARMC8,TJP2,TOP3A,TXNIP	7.74e-07	8.67e-05	Male reproductive system	4.06198090252379	0.38271569019062185	1.5545838246505175
TISSUES	BTO:0000203	24	1436	9606	LAP3,SAMHD1,POLA2,PFKL,UCHL1,TPX2,STAT2,HMGCS1,MAP1S,UBE2V1,OAS2,HMGB1,WARS,IFI44,YARS,HLA-E,TRIM22,TARS,MMS19,PARP14,TOP3A,TXNIP,RNF213,LSM4	LAP3,SAMHD1,POLA2,PFKL,UCHL1,TPX2,STAT2,HMGCS1,MAP1S,UBE2V1,OAS2,HMGB1,WARS,IFI44,YARS,HLA-E,TRIM22,TARS,MMS19,PARP14,TOP3A,TXNIP,RNF213,LSM4	2.65e-06	0.00028	Respiratory system	3.552841968657781	0.4761438792500319	1.691663957319036
TISSUES	BTO:0000089	26	1675	9606	OAS3,PTPN12,BST2,TRIM21,AP3B1,OASL,SP110,SAMHD1,HERC6,PFKL,GCN1,OAS2,HMGB1,PLSCR1,WARS,DYNLRB1,PNP,IFI16,YARS,HLA-E,SMS,OAS1,IFI35,TAPBP,TJP2,TXNIP	OAS3,PTPN12,BST2,TRIM21,AP3B1,OASL,SP110,SAMHD1,HERC6,PFKL,GCN1L1,OAS2,HMGB1,PLSCR1,WARS,DYNLRB1,PNP,IFI16,YARS,HLA-E,SMS,OAS1,IFI35,TAPBP,TJP2,TXNIP	3.56e-06	0.00036	Blood	3.4436974992327127	0.4440456140426613	1.529158770623967
TISSUES	BTO:0000254	34	2783	9606	ATIC,RNF114,OASL,XPO5,ANLN,RB1,NAA15,TPX2,GCN1,COG4,MAP1S,RIC8A,SETD3,UBE2V1,PPM1G,TRIM14,HMGB1,TBCD,DYNLRB1,PARP9,STAT1,PNP,YARS,DFFA,SEC31A,TARS,PDCD6IP,MMS19,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP	ATIC,RNF114,OASL,XPO5,ANLN,RB1,NAA15,TPX2,GCN1L1,COG4,MAP1S,RIC8A,SETD3,UBE2V1,PPM1G,TRIM14,HMGB1,TBCD,DYNLRB1,PARP9,STAT1,PNP,YARS,DFFA,SEC31A,TARS,PDCD6IP,MMS19,PARP14,GMPS,ARMC8,TJP2,TOP3A,TXNIP	1.53e-05	0.0014	Female reproductive gland	2.853871964321762	0.3400527881529195	0.9704671184990643
TISSUES	BTO:0000282	59	6329	9606	RNASEH2A,LAP3,ATIC,RNF114,MT2A,PTPN12,APOL2,TRIM21,NARS,SAMHD1,PPM1F,XPO5,ANLN,DYNC1LI1,UCHL1,UBE2L6,DTX3L,NAA15,PCLAF,TPX2,STAT2,COG4,HMGCS1,MAP1S,CNDP2,RIC8A,SETD3,MX2,SEC23B,UBE2V1,PPM1G,TRIM14,HMGB1,WARS,TBCD,DYNLRB1,RRM2,STAT1,PNP,IFI16,IFI44,IFIT5,YARS,HLA-E,DFFA,GPR155,SEC31A,TARS,OAS1,DHFR,PDCD6IP,MMS19,EIF2A,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	RNASEH2A,LAP3,ATIC,RNF114,MT2A,PTPN12,APOL2,TRIM21,NARS,SAMHD1,PPM1F,XPO5,ANLN,DYNC1LI1,UCHL1,UBE2L6,DTX3L,NAA15,KIAA0101,TPX2,STAT2,COG4,HMGCS1,MAP1S,CNDP2,RIC8A,SETD3,MX2,SEC23B,UBE2V1,PPM1G,TRIM14,HMGB1,WARS,TBCD,DYNLRB1,RRM2,STAT1,PNP,IFI16,IFI44,IFIT5,YARS,HLA-E,DFFA,GPR155,SEC31A,TARS,OAS1,DHFR,PDCD6IP,MMS19,EIF2A,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	1.49e-05	0.0014	Head	2.853871964321762	0.22260399341230497	0.6352832959454433
TISSUES	BTO:0000284	29	2239	9606	PSME2,LAP3,EIF2AK2,ATIC,SAMHD1,PPM1F,XRN1,XPO5,HMGB2,UGDH,HMGCS1,TRIM25,RIC8A,SETD3,SEC23B,PPM1G,SP100,HMGB1,WARS,DYNLRB1,STAT1,CTSS,DFFA,SEC31A,DHFR,PDCD6IP,EIF2A,GMPS,TXNIP	PSME2,LAP3,EIF2AK2,ATIC,SAMHD1,PPM1F,XRN1,XPO5,HMGB2,UGDH,HMGCS1,TRIM25,RIC8A,SETD3,SEC23B,PPM1G,SP100,HMGB1,WARS,DYNLRB1,STAT1,CTSS,DFFA,SEC31A,DHFR,PDCD6IP,EIF2A,GMPS,TXNIP	2.78e-05	0.0024	Organism form	2.619788758288394	0.3654309817646332	0.9573519779572771
TISSUES	BTO:0000080	31	2505	9606	ATIC,RNF114,PTPN12,XPO5,ANLN,RB1,PCLAF,TPX2,GCN1,COG4,MAP1S,RIC8A,SETD3,UBE2V1,PPM1G,HMGB1,WARS,TBCD,DYNLRB1,STAT1,IFIT1,YARS,SEC31A,TARS,TAPBP,PDCD6IP,MMS19,GMPS,TJP2,TOP3A,TXNIP	ATIC,RNF114,PTPN12,XPO5,ANLN,RB1,KIAA0101,TPX2,GCN1L1,COG4,MAP1S,RIC8A,SETD3,UBE2V1,PPM1G,HMGB1,WARS,TBCD,DYNLRB1,STAT1,IFIT1,YARS,SEC31A,TARS,TAPBP,PDCD6IP,MMS19,GMPS,TJP2,TOP3A,TXNIP	3.26e-05	0.0025	Male reproductive gland	2.6020599913279625	0.3456410410757155	0.8993787243440643
TISSUES	BTO:0000174	28	2132	9606	PSME2,LAP3,EIF2AK2,ATIC,SAMHD1,PPM1F,XRN1,XPO5,HMGB2,UGDH,HMGCS1,TRIM25,RIC8A,SETD3,SEC23B,PPM1G,SP100,HMGB1,WARS,DYNLRB1,STAT1,CTSS,DFFA,SEC31A,PDCD6IP,EIF2A,GMPS,TXNIP	PSME2,LAP3,EIF2AK2,ATIC,SAMHD1,PPM1F,XRN1,XPO5,HMGB2,UGDH,HMGCS1,TRIM25,RIC8A,SETD3,SEC23B,PPM1G,SP100,HMGB1,WARS,DYNLRB1,STAT1,CTSS,DFFA,SEC31A,PDCD6IP,EIF2A,GMPS,TXNIP	3.1e-05	0.0025	Embryonic structure	2.6020599913279625	0.371457908432392	0.966555761994293
TISSUES	BTO:0005810	23	1553	9606	TRIM21,SP110,SAMHD1,HERC6,UBE2L6,OGFR,GCN1,COG4,CNDP2,HMGB1,RRM2,IFI16,CTSS,GBP2,IFIT5,HLA-E,SEC31A,LGALS9,OAS1,TAPBP,HELZ2,TXNIP,RNF213	TRIM21,SP110,SAMHD1,HERC6,UBE2L6,OGFR,GCN1L1,COG4,CNDP2,HMGB1,RRM2,IFI16,CTSS,GBP2,IFIT5,HLA-E,SEC31A,LGALS9,OAS1,TAPBP,HELZ2,TXNIP,RNF213	3.06e-05	0.0025	Immune system	2.6020599913279625	0.42364345773374174	1.102345691956808
TISSUES	BTO:0000763	19	1162	9606	LAP3,POLA2,PFKL,UCHL1,TPX2,STAT2,HMGCS1,MAP1S,UBE2V1,HMGB1,WARS,IFI44,YARS,HLA-E,TRIM22,TARS,TXNIP,RNF213,LSM4	LAP3,POLA2,PFKL,UCHL1,TPX2,STAT2,HMGCS1,MAP1S,UBE2V1,HMGB1,WARS,IFI44,YARS,HLA-E,TRIM22,TARS,TXNIP,RNF213,LSM4	4.61e-05	0.0034	Lung	2.468521082957745	0.46663455034322443	1.1518972255587567
TISSUES	BTO:0000634	26	1970	9606	ATIC,APOL2,TRIM21,CMPK2,SP110,HERC6,OGFR,HMGB2,GCN1,COG4,UGDH,RIC8A,PPM1G,HMGB1,WARS,RRM2,GBP2,IFIT1,TCEAL3,DDX58,SAMD9,SEC31A,LGALS9,IFI35,TAPBP,RNF213	ATIC,APOL2,TRIM21,CMPK2,SP110,HERC6,OGFR,HMGB2,GCN1L1,COG4,UGDH,RIC8A,PPM1G,HMGB1,WARS,RRM2,GBP2,IFIT1,TCEAL3,DDX58,SAMD9,SEC31A,LGALS9,IFI35,TAPBP,RNF213	5.92e-05	0.0042	Integument	2.3767507096020997	0.3735941992539324	0.887940278180012
TISSUES	BTO:0000227	52	5558	9606	RNASEH2A,LAP3,ATIC,RNF114,MT2A,APOL2,NARS,SAMHD1,PPM1F,XPO5,ANLN,DYNC1LI1,UCHL1,UBE2L6,NAA15,PCLAF,TPX2,COG4,HMGCS1,MAP1S,CNDP2,RIC8A,SETD3,MX2,SEC23B,UBE2V1,PPM1G,HMGB1,WARS,TBCD,DYNLRB1,RRM2,STAT1,IFI16,GBP2,IFI44L,IFIT5,YARS,HLA-E,GPR155,SEC31A,TARS,OAS1,PDCD6IP,MMS19,EIF2A,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	RNASEH2A,LAP3,ATIC,RNF114,MT2A,APOL2,NARS,SAMHD1,PPM1F,XPO5,ANLN,DYNC1LI1,UCHL1,UBE2L6,NAA15,KIAA0101,TPX2,COG4,HMGCS1,MAP1S,CNDP2,RIC8A,SETD3,MX2,SEC23B,UBE2V1,PPM1G,HMGB1,WARS,TBCD,DYNLRB1,RRM2,STAT1,IFI16,GBP2,IFI44L,IFIT5,YARS,HLA-E,GPR155,SEC31A,TARS,OAS1,PDCD6IP,MMS19,EIF2A,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	7.32e-05	0.0049	Central nervous system	2.309803919971486	0.2241718786381534	0.5177930840257791
TISSUES	BTO:0001484	53	5707	9606	RNASEH2A,LAP3,ATIC,RNF114,MT2A,APOL2,NARS,SAMHD1,PPM1F,XPO5,ANLN,DYNC1LI1,UCHL1,UBE2L6,NAA15,PCLAF,TPX2,COG4,HMGCS1,MAP1S,CNDP2,RIC8A,SETD3,MX2,SEC23B,UBE2V1,PPM1G,HMGB1,WARS,TBCD,DYNLRB1,RRM2,STAT1,IFI16,GBP2,IFI44,IFI44L,IFIT5,YARS,HLA-E,GPR155,SEC31A,TARS,OAS1,PDCD6IP,MMS19,EIF2A,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	RNASEH2A,LAP3,ATIC,RNF114,MT2A,APOL2,NARS,SAMHD1,PPM1F,XPO5,ANLN,DYNC1LI1,UCHL1,UBE2L6,NAA15,KIAA0101,TPX2,COG4,HMGCS1,MAP1S,CNDP2,RIC8A,SETD3,MX2,SEC23B,UBE2V1,PPM1G,HMGB1,WARS,TBCD,DYNLRB1,RRM2,STAT1,IFI16,GBP2,IFI44,IFI44L,IFIT5,YARS,HLA-E,GPR155,SEC31A,TARS,OAS1,PDCD6IP,MMS19,EIF2A,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	7.2e-05	0.0049	Nervous system	2.309803919971486	0.2209550744965383	0.510362897209696
TISSUES	BTO:0000753	21	1496	9606	TRIM21,SP110,SAMHD1,HERC6,UBE2L6,OGFR,GCN1,CNDP2,HMGB1,RRM2,IFI16,GBP2,IFIT5,HLA-E,SEC31A,LGALS9,OAS1,TAPBP,HELZ2,TXNIP,RNF213	TRIM21,SP110,SAMHD1,HERC6,UBE2L6,OGFR,GCN1L1,CNDP2,HMGB1,RRM2,IFI16,GBP2,IFIT5,HLA-E,SEC31A,LGALS9,OAS1,TAPBP,HELZ2,TXNIP,RNF213	0.00015	0.0096	Lymphoid tissue	2.0177287669604316	0.40037477865018417	0.8078477084478918
TISSUES	BTO:0001102	9	337	9606	APOL2,HERC6,DYNC1LI1,TCEAL3,SAMD9,EIF2A,ARMC8,TJP2,RNF213	APOL2,HERC6,DYNC1LI1,TCEAL3,SAMD9,EIF2A,ARMC8,TJP2,RNF213	0.00019	0.0114	Blood vessel	1.9430951486635273	0.6796996860126936	1.3207211624393878
TISSUES	BTO:0000142	50	5462	9606	RNASEH2A,LAP3,ATIC,RNF114,MT2A,APOL2,NARS,SAMHD1,PPM1F,XPO5,ANLN,DYNC1LI1,UCHL1,UBE2L6,NAA15,PCLAF,TPX2,COG4,HMGCS1,MAP1S,CNDP2,RIC8A,SETD3,MX2,SEC23B,UBE2V1,PPM1G,HMGB1,WARS,TBCD,DYNLRB1,RRM2,STAT1,IFI16,IFIT5,YARS,HLA-E,GPR155,SEC31A,TARS,OAS1,PDCD6IP,MMS19,EIF2A,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	RNASEH2A,LAP3,ATIC,RNF114,MT2A,APOL2,NARS,SAMHD1,PPM1F,XPO5,ANLN,DYNC1LI1,UCHL1,UBE2L6,NAA15,KIAA0101,TPX2,COG4,HMGCS1,MAP1S,CNDP2,RIC8A,SETD3,MX2,SEC23B,UBE2V1,PPM1G,HMGB1,WARS,TBCD,DYNLRB1,RRM2,STAT1,IFI16,IFIT5,YARS,HLA-E,GPR155,SEC31A,TARS,OAS1,PDCD6IP,MMS19,EIF2A,ARMC8,TJP2,TOP3A,TXNIP,RNF213,LSM4	0.0002	0.0122	Brain	1.9136401693252518	0.2147053859770116	0.41086885117609206
TISSUES	BTO:0000573	7	204	9606	DYNC1LI1,TCEAL3,SAMD9,EIF2A,ARMC8,TJP2,RNF213	DYNC1LI1,TCEAL3,SAMD9,EIF2A,ARMC8,TJP2,RNF213	0.00023	0.0133	Artery	1.8761483590329142	0.7885549500330655	1.4794460755118175
TISSUES	BTO:0000511	22	1680	9606	ATIC,PTPN12,NARS,SP110,UCHL1,COG4,CNDP2,UBE2V1,HMGB1,PLSCR1,WARS,TBCD,RRM2,IFIT1,TCEAL3,HLA-E,ISG15,LGALS9,SMS,OAS1,TXNIP,RNF213	ATIC,PTPN12,NARS,SP110,UCHL1,COG4,CNDP2,UBE2V1,HMGB1,PLSCR1,WARS,TBCD,RRM2,IFIT1,TCEAL3,HLA-E,ISG15,LGALS9,SMS,OAS1,TXNIP,RNF213	0.00027	0.0153	Gastrointestinal tract	1.8153085691824011	0.3702004765410508	0.672028097380378
TISSUES	BTO:0000058	23	1865	9606	ATIC,PTPN12,NARS,SP110,UCHL1,COG4,CNDP2,UBE2V1,HMGB1,PLSCR1,WARS,TBCD,RRM2,CTSS,IFIT1,TCEAL3,HLA-E,ISG15,LGALS9,SMS,OAS1,TXNIP,RNF213	ATIC,PTPN12,NARS,SP110,UCHL1,COG4,CNDP2,UBE2V1,HMGB1,PLSCR1,WARS,TBCD,RRM2,CTSS,IFIT1,TCEAL3,HLA-E,ISG15,LGALS9,SMS,OAS1,TXNIP,RNF213	0.00046	0.0248	Alimentary canal	1.6055483191737838	0.3441360773175939	0.5525271005043222
TISSUES	BTO:0000131	9	391	9606	PTPN12,AP3B1,SAMHD1,PFKL,PNP,YARS,SMS,IFI35,TJP2	PTPN12,AP3B1,SAMHD1,PFKL,PNP,YARS,SMS,IFI35,TJP2	0.00054	0.0283	Blood plasma	1.5482135644757098	0.6151528294881654	0.9523879548391911
TISSUES	BTO:0000886	8	318	9606	SP110,HERC6,COG4,RIC8A,TCEAL3,SEC31A,LGALS9,RNF213	SP110,HERC6,COG4,RIC8A,TCEAL3,SEC31A,LGALS9,RNF213	0.00063	0.0313	Mucosa	1.5044556624535514	0.6537499444522183	0.9835378057598346
TISSUES	BTO:0001281	10	495	9606	SP110,OGFR,CNDP2,IFIT5,HLA-E,SEC31A,LGALS9,HELZ2,TXNIP,RNF213	SP110,OGFR,CNDP2,IFIT5,HLA-E,SEC31A,LGALS9,HELZ2,TXNIP,RNF213	0.00071	0.0347	Spleen	1.4596705252091262	0.5584818785111387	0.8151995369261333
DISEASES	DOID:0060861	6	8	9606	OAS3,OASL,OAS2,DDX58,MX1,OAS1	OAS3,OASL,OAS2,DDX58,MX1,OAS1	9.57e-11	4.18e-07	Microphthalmia with limb anomalies	6.3788237182249645	2.1281483408364075	13.575083112428382
Keyword	KW-0051	24	127	9606	OAS3,EIF2AK2,BST2,OASL,SAMHD1,DTX3L,ISG20,STAT2,TRIM25,MX2,OAS2,PLSCR1,PARP9,STAT1,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,OAS1	OAS3,EIF2AK2,BST2,OASL,SAMHD1,DTX3L,ISG20,STAT2,TRIM25,MX2,OAS2,PLSCR1,PARP9,STAT1,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,OAS1	4.01e-28	2.71e-25	Antiviral defense	24.567030709125593	1.5294945982003565	37.575140763429864
Keyword	KW-0963	82	5028	9606	EDF1,LAP3,OAS3,EIF2AK2,RNF114,PTPN12,APOL2,BST2,TRIM21,NARS,OASL,HERC6,XRN1,XPO5,ANLN,PFKL,DYNC1LI1,UCHL1,MYO1E,OGFR,DTX3L,HMGB2,NAA15,PCLAF,TPX2,GCN1,SHCBP1,ISG20,STAT2,COG4,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,TACC3,SETD3,MX2,SEC23B,OAS2,PPM1G,SP100,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,STRN3,PFN3,PARP9,RRM2,STAT1,PNP,IFI16,GBP2,IFI44,IFI44L,IFIT1,IFIT3,IFIT2,YARS,DFFA,ISG15,DDX58,SAMD9,TRIM22,PIR,SEC31A,LGALS9,MX1,TARS,OAS1,KIFC1,DHFR,PDCD6IP,MMS19,PARP14,GMPS,ARMC8,TUBB8,TXNIP,RNF213	EDF1,LAP3,OAS3,EIF2AK2,RNF114,PTPN12,APOL2,BST2,TRIM21,NARS,OASL,HERC6,XRN1,XPO5,ANLN,PFKL,DYNC1LI1,UCHL1,MYO1E,OGFR,DTX3L,HMGB2,NAA15,KIAA0101,TPX2,GCN1L1,SHCBP1,ISG20,STAT2,COG4,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,TACC3,SETD3,MX2,SEC23B,OAS2,PPM1G,SP100,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,STRN3,PFN3,PARP9,RRM2,STAT1,PNP,IFI16,GBP2,IFI44,IFI44L,IFIT1,IFIT3,IFIT2,YARS,DFFA,ISG15,DDX58,SAMD9,TRIM22,PIR,SEC31A,LGALS9,MX1,TARS,OAS1,KIFC1,DHFR,PDCD6IP,MMS19,PARP14,GMPS,ARMC8,TUBB8,TXNIP,RNF213	1.04e-24	3.51e-22	Cytoplasm	21.454692883534175	0.46550566081450395	9.987280988321812
Keyword	KW-0399	25	324	9606	OAS3,EIF2AK2,BST2,OASL,SAMHD1,DTX3L,HMGB2,ISG20,TRIM25,MX2,OAS2,TRIM14,HMGB1,PARP9,IFI16,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,MX1,OAS1,PARP14	OAS3,EIF2AK2,BST2,OASL,SAMHD1,DTX3L,HMGB2,ISG20,TRIM25,MX2,OAS2,TRIM14,HMGB1,PARP9,IFI16,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,MX1,OAS1,PARP14	1.67e-20	3.77e-18	Innate immunity	17.423658649794206	1.1404820759101328	19.87137038686684
Keyword	KW-0391	26	522	9606	OAS3,EIF2AK2,BST2,OASL,SAMHD1,DTX3L,HMGB2,ISG20,TRIM25,MX2,OAS2,TRIM14,HMGB1,PARP9,IFI16,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,LGALS9,MX1,OAS1,PARP14	OAS3,EIF2AK2,BST2,OASL,SAMHD1,DTX3L,HMGB2,ISG20,TRIM25,MX2,OAS2,TRIM14,HMGB1,PARP9,IFI16,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,LGALS9,MX1,OAS1,PARP14	7.08e-17	1.2e-14	Immunity	13.920818753952375	0.9503899224132633	13.230205855497898
Keyword	KW-0007	57	3341	9606	PSME2,RNASEH2A,EDF1,LAP3,OAS3,EIF2AK2,ATIC,RNF114,MT2A,PTPN12,APOL2,NARS,OASL,SAMHD1,XPO5,ANLN,RB1,PFKL,OGFR,DTX3L,HMGB2,NAA15,PCLAF,TPX2,GCN1,SHCBP1,COG4,UGDH,HMGCS1,TRIM25,CNDP2,TACC3,SEC23B,OAS2,PPM1G,SP100,HMGB1,DYNLRB1,STRN3,WDHD1,STAT1,PNP,IFI16,IFIT2,YARS,DFFA,DDX58,PSPH,MX1,SMS,TARS,PDCD6IP,MMS19,EIF2A,GMPS,ARMC8,LSM4	PSME2,RNASEH2A,EDF1,LAP3,OAS3,EIF2AK2,ATIC,RNF114,MT2A,PTPN12,APOL2,NARS,OASL,SAMHD1,XPO5,ANLN,RB1,PFKL,OGFR,DTX3L,HMGB2,NAA15,KIAA0101,TPX2,GCN1L1,SHCBP1,COG4,UGDH,HMGCS1,TRIM25,CNDP2,TACC3,SEC23B,OAS2,PPM1G,SP100,HMGB1,DYNLRB1,STRN3,WDHD1,STAT1,PNP,IFI16,IFIT2,YARS,DFFA,DDX58,PSPH,MX1,SMS,TARS,PDCD6IP,MMS19,EIF2A,GMPS,ARMC8,LSM4	1.02e-15	1.38e-13	Acetylation	12.860120913598763	0.48508545747906745	6.238257636609179
Keyword	KW-0945	18	534	9606	EIF2AK2,SP110,SAMHD1,XPO5,RB1,DYNC1LI1,DTX3L,STAT2,TRIM25,SP100,HMGB1,STAT1,IFIT1,HLA-E,ISG15,DDX58,TRIM22,PDCD6IP	EIF2AK2,SP110,SAMHD1,XPO5,RB1,DYNC1LI1,DTX3L,STAT2,TRIM25,SP100,HMGB1,STAT1,IFIT1,HLA-E,ISG15,DDX58,TRIM22,PDCD6IP	2.9e-09	3.26e-07	Host-virus interaction	6.486782399932061	0.7808183255194571	5.064998571524037
