	-log10(fdr_BH)	log2(fold_change)	Gene	fold_change
sp|Q14694|UBP10_HUMAN Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens OX=9606 GN=USP10 PE=1 SV=2	1.3560751377320557	-0.275118367914872	USP10	0.8263825136736109
sp|Q14696|MESD_HUMAN LRP chaperone MESD OS=Homo sapiens OX=9606 GN=MESD PE=1 SV=2	0.9400880833004879	0.19226745380179233	MESD	1.1425580401656439
sp|Q14697|GANAB_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3	0.1296092464351408	-0.021802905044721044	GANAB	0.9850010004160373
sp|Q14699|RFTN1_HUMAN Raftlin OS=Homo sapiens OX=9606 GN=RFTN1 PE=1 SV=4	0.20962472286310788	0.11886705380884632	RFTN1	1.0858817863176826
sp|Q14728|MFS10_HUMAN Major facilitator superfamily domain-containing protein 10 OS=Homo sapiens OX=9606 GN=MFSD10 PE=1 SV=1	0.375830285232166	-0.102187703969145	MFSD10	0.9316192117258115
sp|Q14738|2A5D_HUMAN Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform OS=Homo sapiens OX=9606 GN=PPP2R5D PE=1 SV=1	0.823107822554296	-0.2830603811797048	PPP2R5D	0.8218457898266461
sp|Q14739|LBR_HUMAN Delta(14)-sterol reductase OS=Homo sapiens OX=9606 GN=LBR PE=1 SV=2	0.3199886035264005	-0.13055574878780662	LBR	0.913479495796253
sp|Q14746|COG2_HUMAN Conserved oligomeric Golgi complex subunit 2 OS=Homo sapiens OX=9606 GN=COG2 PE=1 SV=1	0.057513148972871526	-0.04642616835169089	COG2	0.9683321041967158
sp|Q14764|MVP_HUMAN Major vault protein OS=Homo sapiens OX=9606 GN=MVP PE=1 SV=4	0.814369705091306	0.42169368363055604	MVP	1.339499166651674
sp|Q14789|GOGB1_HUMAN Golgin subfamily B member 1 OS=Homo sapiens OX=9606 GN=GOLGB1 PE=1 SV=2	0.9116965348787351	0.21583864457014545	GOLGB1	1.1613788324977599
sp|Q147X3|NAA30_HUMAN N-alpha-acetyltransferase 30 OS=Homo sapiens OX=9606 GN=NAA30 PE=1 SV=1	0.6236216625332534	0.23883336593513316	NAA30	1.1800380387910279
sp|Q14807|KIF22_HUMAN Kinesin-like protein KIF22 OS=Homo sapiens OX=9606 GN=KIF22 PE=1 SV=5	0.17445758779175494	0.14600964412990486	KIF22	1.1065047498321081
sp|Q14839|CHD4_HUMAN Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens OX=9606 GN=CHD4 PE=1 SV=2	0.35754916788637425	0.04540940481335354	CHD4	1.0319759896206788
sp|Q14847|LASP1_HUMAN LIM and SH3 domain protein 1 OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=2	0.3828232380448059	-0.09851453821715572	LASP1	0.9339941777833569
sp|Q14914|PTGR1_HUMAN Prostaglandin reductase 1 OS=Homo sapiens OX=9606 GN=PTGR1 PE=1 SV=2	0.7239397510362013	-0.20637435097186807	PTGR1	0.8667126394606323
sp|Q14919|NC2A_HUMAN Dr1-associated corepressor OS=Homo sapiens OX=9606 GN=DRAP1 PE=1 SV=3	0.9384131740737207	-0.2705612303510066	DRAP1	0.828996990619578
sp|Q14956|GPNMB_HUMAN Transmembrane glycoprotein NMB OS=Homo sapiens OX=9606 GN=GPNMB PE=1 SV=2	0.17993443002676576	0.041172052704267825	GPNMB	1.0289494108680632
sp|Q14966|ZN638_HUMAN Zinc finger protein 638 OS=Homo sapiens OX=9606 GN=ZNF638 PE=1 SV=2	0.09407078492232428	-0.062473018173465844	ZNF638	0.9576211903236105
sp|Q14974|IMB1_HUMAN Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2	0.09475156270114052	0.02149240891010651	KPNB1	1.0150089220371301
sp|Q14978|NOLC1_HUMAN Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=2	0.03355232118511232	0.018618082539262004	NOLC1	1.0129887012159768
sp|Q14980|NUMA1_HUMAN Nuclear mitotic apparatus protein 1 OS=Homo sapiens OX=9606 GN=NUMA1 PE=1 SV=2	0.03840617057587553	-0.009547315491181485	NUMA1	0.9934041539050809
sp|Q14997|PSME4_HUMAN Proteasome activator complex subunit 4 OS=Homo sapiens OX=9606 GN=PSME4 PE=1 SV=2	0.753603457376625	-0.2805553366002127	PSME4	0.8232740533867345
sp|Q14BN4|SLMAP_HUMAN Sarcolemmal membrane-associated protein OS=Homo sapiens OX=9606 GN=SLMAP PE=1 SV=1	0.24503681624849213	0.1644293188522825	SLMAP	1.1207226705199458
sp|Q14C86|GAPD1_HUMAN GTPase-activating protein and VPS9 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=GAPVD1 PE=1 SV=2	0.03087401498064294	-0.03370875730916634	GAPVD1	0.9769057209719535
sp|Q14CW9|AT7L3_HUMAN Ataxin-7-like protein 3 OS=Homo sapiens OX=9606 GN=ATXN7L3 PE=1 SV=1	0.6179179166227116	-0.1295512971108782	ATXN7L3	0.9141157116785814
sp|Q14CX7|NAA25_HUMAN N-alpha-acetyltransferase 25, NatB auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA25 PE=1 SV=1	1.0697048739910602	-0.40784494935768156	NAA25	0.7537484579706702
sp|Q14CZ7|FAKD3_HUMAN FAST kinase domain-containing protein 3, mitochondrial OS=Homo sapiens OX=9606 GN=FASTKD3 PE=1 SV=2	0.1833190212285805	-0.019539689148850403	FASTKD3	0.9865474252303144
sp|Q15003|CND2_HUMAN Condensin complex subunit 2 OS=Homo sapiens OX=9606 GN=NCAPH PE=1 SV=3	0.1382509458960616	-0.05895124028140489	NCAPH	0.9599617049513679
sp|Q15004|PAF15_HUMAN PCNA-associated factor OS=Homo sapiens OX=9606 GN=PCLAF PE=1 SV=1	0.29996277910521957	0.18722663052272154	PCLAF	1.1385728715132355
sp|Q15005|SPCS2_HUMAN Signal peptidase complex subunit 2 OS=Homo sapiens OX=9606 GN=SPCS2 PE=1 SV=3	1.4647002400679905	0.2671763272384574	SPCS2	1.2034501035593566
sp|Q15006|EMC2_HUMAN ER membrane protein complex subunit 2 OS=Homo sapiens OX=9606 GN=EMC2 PE=1 SV=1	0.17578602363648896	-0.12682518772880627	EMC2	0.9158446531713023
sp|Q15007|FL2D_HUMAN Pre-mRNA-splicing regulator WTAP OS=Homo sapiens OX=9606 GN=WTAP PE=1 SV=2	0.2871344206170662	-0.12467327662716768	WTAP	0.9172117382292836
sp|Q15008|PSMD6_HUMAN 26S proteasome non-ATPase regulatory subunit 6 OS=Homo sapiens OX=9606 GN=PSMD6 PE=1 SV=1	0.8452720560433425	-0.16861455083810029	PSMD6	0.8896966647136647
sp|Q15014|MO4L2_HUMAN Mortality factor 4-like protein 2 OS=Homo sapiens OX=9606 GN=MORF4L2 PE=1 SV=1	0.027742424108755635	-0.030137387111727504	MORF4L2	0.9793270323332068
sp|Q15018|ABRX2_HUMAN BRISC complex subunit Abraxas 2 OS=Homo sapiens OX=9606 GN=ABRAXAS2 PE=1 SV=2	0.8006658797218285	0.25677156775518567	ABRAXAS2	1.1948020083142996
sp|Q15019|SEPT2_HUMAN Septin-2 OS=Homo sapiens OX=9606 GN=SEPTIN2 PE=1 SV=1	0.5979874514440745	-0.09612208161487845	SEPTIN2	0.9355443282275326
sp|Q15020|SART3_HUMAN Squamous cell carcinoma antigen recognized by T-cells 3 OS=Homo sapiens OX=9606 GN=SART3 PE=1 SV=1	2.3639101834382554	-0.4794123055782371	SART3	0.7172697505994453
sp|Q15021|CND1_HUMAN Condensin complex subunit 1 OS=Homo sapiens OX=9606 GN=NCAPD2 PE=1 SV=3	0.9525968574363782	-0.2093845230323661	NCAPD2	0.8649061355158908
sp|Q15022|SUZ12_HUMAN Polycomb protein SUZ12 OS=Homo sapiens OX=9606 GN=SUZ12 PE=1 SV=3	0.695881188825309	0.4330994209167669	SUZ12	1.350131023939194
sp|Q15024|EXOS7_HUMAN Exosome complex component RRP42 OS=Homo sapiens OX=9606 GN=EXOSC7 PE=1 SV=3	0.10339039231091156	0.0587837339028604	EXOSC7	1.0415872789599956
sp|Q15029|U5S1_HUMAN 116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1	0.48352824411197015	0.05318176264620944	EFTUD2	1.0375506475381264
sp|Q15031|SYLM_HUMAN Probable leucine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=LARS2 PE=1 SV=2	0.5889489481122312	0.2812875492036666	LARS2	1.215278989786607
sp|Q15035|TRAM2_HUMAN Translocating chain-associated membrane protein 2 OS=Homo sapiens OX=9606 GN=TRAM2 PE=1 SV=1	0.12329960644364962	0.0963387334481759	TRAM2	1.0690569679136446
sp|Q15036|SNX17_HUMAN Sorting nexin-17 OS=Homo sapiens OX=9606 GN=SNX17 PE=1 SV=1	0.32462979359117694	0.16867514915130155	SNX17	1.124025799010893
sp|Q15041|AR6P1_HUMAN ADP-ribosylation factor-like protein 6-interacting protein 1 OS=Homo sapiens OX=9606 GN=ARL6IP1 PE=1 SV=2	0.4419446474576262	0.12080463597104207	ARL6IP1	1.0873411374692892
sp|Q15042|RB3GP_HUMAN Rab3 GTPase-activating protein catalytic subunit OS=Homo sapiens OX=9606 GN=RAB3GAP1 PE=1 SV=3	1.1364264603652083	-0.5192655937573663	RAB3GAP1	0.6977269218057119
sp|Q15043|S39AE_HUMAN Zinc transporter ZIP14 OS=Homo sapiens OX=9606 GN=SLC39A14 PE=1 SV=3	0.10995603386771031	0.0732969932751733	SLC39A14	1.0521183460486012
sp|Q15046|SYK_HUMAN Lysine--tRNA ligase OS=Homo sapiens OX=9606 GN=KARS PE=1 SV=3	0.08013524895596524	-0.018337392106323236	KARS	0.9873699257549119
sp|Q15050|RRS1_HUMAN Ribosome biogenesis regulatory protein homolog OS=Homo sapiens OX=9606 GN=RRS1 PE=1 SV=2	0.053265312259230424	-0.0474297325515316	RRS1	0.9676587494756713
sp|Q15054|DPOD3_HUMAN DNA polymerase delta subunit 3 OS=Homo sapiens OX=9606 GN=POLD3 PE=1 SV=2	0.12348358310038071	0.01315171774496049	POLD3	1.0091577540461891
sp|Q15056|IF4H_HUMAN Eukaryotic translation initiation factor 4H OS=Homo sapiens OX=9606 GN=EIF4H PE=1 SV=5	0.46981933797537	-0.08323388677394161	EIF4H	0.9439393772209198
sp|Q15059|BRD3_HUMAN Bromodomain-containing protein 3 OS=Homo sapiens OX=9606 GN=BRD3 PE=1 SV=1	0.33328564001593564	-0.17080591793115707	BRD3	0.8883462947560983
sp|Q15061|WDR43_HUMAN WD repeat-containing protein 43 OS=Homo sapiens OX=9606 GN=WDR43 PE=1 SV=3	0.21812522552412106	-0.07056862788501539	WDR43	0.9522625966071891
sp|Q15067|ACOX1_HUMAN Peroxisomal acyl-coenzyme A oxidase 1 OS=Homo sapiens OX=9606 GN=ACOX1 PE=1 SV=3	0.010592706111490477	-0.01704734013764153	ACOX1	0.9882532227407729
sp|Q15070|OXA1L_HUMAN Mitochondrial inner membrane protein OXA1L OS=Homo sapiens OX=9606 GN=OXA1L PE=1 SV=3	0.710271753428319	-0.19069512060063887	OXA1L	0.8761834561083157
sp|Q15075|EEA1_HUMAN Early endosome antigen 1 OS=Homo sapiens OX=9606 GN=EEA1 PE=1 SV=2	0.5077239760902161	-0.0888873337281042	EEA1	0.9402476276305416
sp|Q15084|PDIA6_HUMAN Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1	0.58514141820426	0.06508616800230338	PDIA6	1.0461474212864506
sp|Q15102|PA1B3_HUMAN Platelet-activating factor acetylhydrolase IB subunit gamma OS=Homo sapiens OX=9606 GN=PAFAH1B3 PE=1 SV=1	0.09407078492232428	0.06887620795588983	PAFAH1B3	1.0488993217467233
sp|Q15113|PCOC1_HUMAN Procollagen C-endopeptidase enhancer 1 OS=Homo sapiens OX=9606 GN=PCOLCE PE=1 SV=2	0.6236216625332534	-0.2067898822351655	PCOLCE	0.8664630410858326
sp|Q15121|PEA15_HUMAN Astrocytic phosphoprotein PEA-15 OS=Homo sapiens OX=9606 GN=PEA15 PE=1 SV=2	0.5143476641230165	-0.2696034323888309	PEA15	0.82954754027439
sp|Q15125|EBP_HUMAN 3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase OS=Homo sapiens OX=9606 GN=EBP PE=1 SV=3	0.16131856712438658	-0.09240434124735175	EBP	0.9379582799717769
sp|Q15147|PLCB4_HUMAN 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4 OS=Homo sapiens OX=9606 GN=PLCB4 PE=1 SV=3	2.5582044964525967	-0.4039055631515567	PLCB4	0.7558094367931236
sp|Q15149|PLEC_HUMAN Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3	0.08116690153855127	-0.008178743932339305	PLEC	0.9943469655759729
sp|Q15154|PCM1_HUMAN Pericentriolar material 1 protein OS=Homo sapiens OX=9606 GN=PCM1 PE=1 SV=5	0.05820053207199072	0.04421904361000184	PCM1	1.0311248620422602
sp|Q15155|NOMO1_HUMAN Nodal modulator 1 OS=Homo sapiens OX=9606 GN=NOMO1 PE=1 SV=5	1.609679460545946	0.1499819761115107	NOMO1	1.1095556100727975
sp|Q15165|PON2_HUMAN Serum paraoxonase/arylesterase 2 OS=Homo sapiens OX=9606 GN=PON2 PE=1 SV=4	0.02904533941326074	0.034614189495815906	PON2	1.0242828691314183
sp|Q15181|IPYR_HUMAN Inorganic pyrophosphatase OS=Homo sapiens OX=9606 GN=PPA1 PE=1 SV=2	2.3052463502483915	-0.29905649078660224	PPA1	0.812783775650643
sp|Q15185|TEBP_HUMAN Prostaglandin E synthase 3 OS=Homo sapiens OX=9606 GN=PTGES3 PE=1 SV=1	0.5104335684557426	-0.21943987353934058	PTGES3	0.8588988392521747
sp|Q15208|STK38_HUMAN Serine/threonine-protein kinase 38 OS=Homo sapiens OX=9606 GN=STK38 PE=1 SV=1	0.15924093836587758	0.06670994745088854	STK38	1.0473255420669563
sp|Q15233|NONO_HUMAN Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4	0.31982419690729547	0.05288136683324929	NONO	1.0373346327773274
sp|Q15257|PTPA_HUMAN Serine/threonine-protein phosphatase 2A activator OS=Homo sapiens OX=9606 GN=PTPA PE=1 SV=3	0.14556567143495486	0.06957878100548254	PTPA	1.04941024598264
sp|Q15269|PWP2_HUMAN Periodic tryptophan protein 2 homolog OS=Homo sapiens OX=9606 GN=PWP2 PE=2 SV=2	0.7802022465878753	0.1172631109777186	PWP2	1.084675208048056
sp|Q15274|NADC_HUMAN Nicotinate-nucleotide pyrophosphorylase [carboxylating] OS=Homo sapiens OX=9606 GN=QPRT PE=1 SV=3	0.6989489632176293	-0.3264537639725359	QPRT	0.7974943682681929
sp|Q15276|RABE1_HUMAN Rab GTPase-binding effector protein 1 OS=Homo sapiens OX=9606 GN=RABEP1 PE=1 SV=2	0.14153621664065152	-0.1365521072136605	RABEP1	0.9096906265353821
sp|Q15286|RAB35_HUMAN Ras-related protein Rab-35 OS=Homo sapiens OX=9606 GN=RAB35 PE=1 SV=1	0.5753489663530635	0.14595320473003925	RAB35	1.1064614633157492
sp|Q15287|RNPS1_HUMAN RNA-binding protein with serine-rich domain 1 OS=Homo sapiens OX=9606 GN=RNPS1 PE=1 SV=1	0.23570015005741976	-0.07306603882433749	RNPS1	0.950615586162005
sp|Q15291|RBBP5_HUMAN Retinoblastoma-binding protein 5 OS=Homo sapiens OX=9606 GN=RBBP5 PE=1 SV=2	0.018871418674117183	0.02406026541311057	RBBP5	1.016817147705363
sp|Q15293|RCN1_HUMAN Reticulocalbin-1 OS=Homo sapiens OX=9606 GN=RCN1 PE=1 SV=1	0.32169475160252203	0.0360320738372466	RCN1	1.0252900317702753
sp|Q15334|L2GL1_HUMAN Lethal(2) giant larvae protein homolog 1 OS=Homo sapiens OX=9606 GN=LLGL1 PE=1 SV=3	0.5033587254762268	-0.2692628037518418	LLGL1	0.8297434243666649
sp|Q15361|TTF1_HUMAN Transcription termination factor 1 OS=Homo sapiens OX=9606 GN=TTF1 PE=1 SV=3	1.0684648718138823	-0.22674548483795265	TTF1	0.8545604861341574
sp|Q15363|TMED2_HUMAN Transmembrane emp24 domain-containing protein 2 OS=Homo sapiens OX=9606 GN=TMED2 PE=1 SV=1	0.4017970034857501	-0.16055300176268794	TMED2	0.8946820631682998
sp|Q15365|PCBP1_HUMAN Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2	0.09407078492232428	-0.023350800001860295	PCBP1	0.9839447408445297
sp|Q15366|PCBP2_HUMAN Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1	0.057548891322797766	0.016673132678411084	PCBP2	1.011623974287037
sp|Q15369|ELOC_HUMAN Elongin-C OS=Homo sapiens OX=9606 GN=ELOC PE=1 SV=1	0.006356663195273564	0.0036489161437394113	ELOC	1.002532437152653
sp|Q15370|ELOB_HUMAN Elongin-B OS=Homo sapiens OX=9606 GN=ELOB PE=1 SV=1	0.62900167570833	-0.1213477231579565	ELOB	0.9193284398478198
sp|Q15382|RHEB_HUMAN GTP-binding protein Rheb OS=Homo sapiens OX=9606 GN=RHEB PE=1 SV=1	0.11415883219305627	-0.09889292896717128	RHEB	0.9337492414630801
sp|Q15388|TOM20_HUMAN Mitochondrial import receptor subunit TOM20 homolog OS=Homo sapiens OX=9606 GN=TOMM20 PE=1 SV=1	0.37628963848233155	0.15835077356134572	TOMM20	1.1160106336049058
sp|Q15390|MTFR1_HUMAN Mitochondrial fission regulator 1 OS=Homo sapiens OX=9606 GN=MTFR1 PE=1 SV=2	0.6033745208938729	0.11934986497712674	MTFR1	1.0862452474620414
sp|Q15392|DHC24_HUMAN Delta(24)-sterol reductase OS=Homo sapiens OX=9606 GN=DHCR24 PE=1 SV=2	0.5324981108706822	0.15605168223655194	DHCR24	1.11423356573526
sp|Q15393|SF3B3_HUMAN Splicing factor 3B subunit 3 OS=Homo sapiens OX=9606 GN=SF3B3 PE=1 SV=4	0.02868539294912734	0.00798168381488995	SF3B3	1.0055478140713565
sp|Q15397|PUM3_HUMAN Pumilio homolog 3 OS=Homo sapiens OX=9606 GN=PUM3 PE=1 SV=3	0.3004957003882444	0.09327446187776495	PUM3	1.0667887100546367
sp|Q15398|DLGP5_HUMAN Disks large-associated protein 5 OS=Homo sapiens OX=9606 GN=DLGAP5 PE=1 SV=2	2.8680209155097676	-0.8686701100609928	DLGAP5	0.5476514483099346
sp|Q15404|RSU1_HUMAN Ras suppressor protein 1 OS=Homo sapiens OX=9606 GN=RSU1 PE=1 SV=3	1.487451728109762	-0.24701096722555504	RSU1	0.8426404238093258
sp|Q15417|CNN3_HUMAN Calponin-3 OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1	0.2359555674573753	-0.053508432549190355	CNN3	0.963590160811352
sp|Q15424|SAFB1_HUMAN Scaffold attachment factor B1 OS=Homo sapiens OX=9606 GN=SAFB PE=1 SV=4	1.8597685570099152	0.17186296813370605	SAFB	1.1265122236213676
sp|Q15427|SF3B4_HUMAN Splicing factor 3B subunit 4 OS=Homo sapiens OX=9606 GN=SF3B4 PE=1 SV=1	0.22641659708629	-0.16526840656400216	SF3B4	0.8917625957880969
sp|Q15428|SF3A2_HUMAN Splicing factor 3A subunit 2 OS=Homo sapiens OX=9606 GN=SF3A2 PE=1 SV=2	0.2653168250542304	-0.126111041359119	SF3A2	0.9162981163231753
sp|Q15434|RBMS2_HUMAN RNA-binding motif, single-stranded-interacting protein 2 OS=Homo sapiens OX=9606 GN=RBMS2 PE=1 SV=1	0.08658212064249628	0.02920604467284904	RBMS2	1.0204503888356593
sp|Q15435|PP1R7_HUMAN Protein phosphatase 1 regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PPP1R7 PE=1 SV=1	0.13484143833461898	-0.09258459407747821	PPP1R7	0.9378410971519663
sp|Q15436|SC23A_HUMAN Protein transport protein Sec23A OS=Homo sapiens OX=9606 GN=SEC23A PE=1 SV=2	0.620446509644535	-0.1757311409146699	SEC23A	0.8853187362479524
sp|Q15437|SC23B_HUMAN Protein transport protein Sec23B OS=Homo sapiens OX=9606 GN=SEC23B PE=1 SV=2	0.019293646184212303	0.020574528713439566	SEC23B	1.0143633522851594
sp|Q15459|SF3A1_HUMAN Splicing factor 3A subunit 1 OS=Homo sapiens OX=9606 GN=SF3A1 PE=1 SV=1	0.0967038826613342	-0.015014291551805892	SF3A1	0.9896468527776261
sp|Q15477|SKIV2_HUMAN Helicase SKI2W OS=Homo sapiens OX=9606 GN=SKIV2L PE=1 SV=3	2.0109279860242903	0.5020764556197364	SKIV2L	1.4162504904166873
sp|Q15532|SSXT_HUMAN Protein SSXT OS=Homo sapiens OX=9606 GN=SS18 PE=1 SV=3	3.9123204509088176	-0.4961249833846616	SS18	0.7090085924312772
sp|Q15542|TAF5_HUMAN Transcription initiation factor TFIID subunit 5 OS=Homo sapiens OX=9606 GN=TAF5 PE=1 SV=3	1.207580397324976	-0.37208581424855547	TAF5	0.7726645887198502
sp|Q15554|TERF2_HUMAN Telomeric repeat-binding factor 2 OS=Homo sapiens OX=9606 GN=TERF2 PE=1 SV=3	0.23739003944205114	-0.07749972306474362	TERF2	0.947698642865652
sp|Q15599|NHRF2_HUMAN Na(+)/H(+) exchange regulatory cofactor NHE-RF2 OS=Homo sapiens OX=9606 GN=SLC9A3R2 PE=1 SV=2	0.1741967963625351	0.12776856223547312	SLC9A3R2	1.0926024492822377
sp|Q15629|TRAM1_HUMAN Translocating chain-associated membrane protein 1 OS=Homo sapiens OX=9606 GN=TRAM1 PE=1 SV=3	0.31448315676919547	-0.287310953016837	TRAM1	0.8194279722055726
sp|Q15631|TSN_HUMAN Translin OS=Homo sapiens OX=9606 GN=TSN PE=1 SV=1	0.12348358310038071	-0.0398687499398831	TSN	0.9727434393138297
sp|Q15637|SF01_HUMAN Splicing factor 1 OS=Homo sapiens OX=9606 GN=SF1 PE=1 SV=4	0.08920083328841845	0.029932315895838335	SF1	1.0209642259999987
sp|Q15643|TRIPB_HUMAN Thyroid receptor-interacting protein 11 OS=Homo sapiens OX=9606 GN=TRIP11 PE=1 SV=3	0.568264295343673	0.27319741605957804	TRIP11	1.208483198965549
sp|Q15645|PCH2_HUMAN Pachytene checkpoint protein 2 homolog OS=Homo sapiens OX=9606 GN=TRIP13 PE=1 SV=2	1.3785952267673962	-0.39703141045130247	TRIP13	0.7594193106001024
sp|Q15646|OASL_HUMAN 2'-5'-oligoadenylate synthase-like protein OS=Homo sapiens OX=9606 GN=OASL PE=1 SV=2	6.73085035876314	2.568162019261983	OASL	5.930534019731108
sp|Q15650|TRIP4_HUMAN Activating signal cointegrator 1 OS=Homo sapiens OX=9606 GN=TRIP4 PE=1 SV=4	1.2017007178000774	-0.3603703471888138	TRIP4	0.7789645898018688
sp|Q15654|TRIP6_HUMAN Thyroid receptor-interacting protein 6 OS=Homo sapiens OX=9606 GN=TRIP6 PE=1 SV=3	0.22541235768545534	-0.09412634304168943	TRIP6	0.9368394002035325
sp|Q15678|PTN14_HUMAN Tyrosine-protein phosphatase non-receptor type 14 OS=Homo sapiens OX=9606 GN=PTPN14 PE=1 SV=2	0.31019902069275995	-0.16558395790251357	PTPN14	0.8915675676629934
sp|Q15691|MARE1_HUMAN Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens OX=9606 GN=MAPRE1 PE=1 SV=3	1.6774445118162657	-0.1308620934745468	MAPRE1	0.9132855463659765
sp|Q15714|T22D1_HUMAN TSC22 domain family protein 1 OS=Homo sapiens OX=9606 GN=TSC22D1 PE=1 SV=3	0.3392764352057941	0.06774637979056108	TSC22D1	1.0480782112242029
sp|Q15717|ELAV1_HUMAN ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2	0.2340783244512261	-0.036881375771092184	ELAVL1	0.9747597762929662
sp|Q15738|NSDHL_HUMAN Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=NSDHL PE=1 SV=2	0.11836150998460102	-0.03514149438858566	NSDHL	0.9759360397532691
sp|Q15758|AAAT_HUMAN Neutral amino acid transporter B(0) OS=Homo sapiens OX=9606 GN=SLC1A5 PE=1 SV=2	0.9747149898788452	0.30265917897596295	SLC1A5	1.2334157543219244
sp|Q15776|ZKSC8_HUMAN Zinc finger protein with KRAB and SCAN domains 8 OS=Homo sapiens OX=9606 GN=ZKSCAN8 PE=1 SV=2	1.8597685570099152	0.28466400133458314	ZKSCAN8	1.2181265331967863
sp|Q15785|TOM34_HUMAN Mitochondrial import receptor subunit TOM34 OS=Homo sapiens OX=9606 GN=TOMM34 PE=1 SV=2	0.15797752351171002	0.05980755801278426	TOMM34	1.042326714959972
sp|Q15800|MSMO1_HUMAN Methylsterol monooxygenase 1 OS=Homo sapiens OX=9606 GN=MSMO1 PE=1 SV=1	1.0390487545023317	0.30382573134506197	MSMO1	1.2344134883582707
sp|Q15811|ITSN1_HUMAN Intersectin-1 OS=Homo sapiens OX=9606 GN=ITSN1 PE=1 SV=3	0.39983185888819855	-0.2704435050415315	ITSN1	0.8290646403352117
sp|Q15813|TBCE_HUMAN Tubulin-specific chaperone E OS=Homo sapiens OX=9606 GN=TBCE PE=1 SV=1	1.0420297450921086	-0.4724896689908025	TBCE	0.7207197727817232
sp|Q15819|UB2V2_HUMAN Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens OX=9606 GN=UBE2V2 PE=1 SV=4	0.3260787663720499	0.09686807738187919	UBE2V2	1.0694492910556077
sp|Q15833|STXB2_HUMAN Syntaxin-binding protein 2 OS=Homo sapiens OX=9606 GN=STXBP2 PE=1 SV=2	0.03140195287041264	-0.012923034610545336	STXBP2	0.9910824344591299
sp|Q15836|VAMP3_HUMAN Vesicle-associated membrane protein 3 OS=Homo sapiens OX=9606 GN=VAMP3 PE=1 SV=3	0.1847446296892435	0.07216067021122718	VAMP3	1.0512899827404898
sp|Q15843|NEDD8_HUMAN NEDD8 OS=Homo sapiens OX=9606 GN=NEDD8 PE=1 SV=1	1.9159963983681845	-0.5738525493557094	NEDD8	0.6718203727519931
sp|Q15904|VAS1_HUMAN V-type proton ATPase subunit S1 OS=Homo sapiens OX=9606 GN=ATP6AP1 PE=1 SV=2	0.014253783707719197	-0.016824686038718784	ATP6AP1	0.9884057536672411
sp|Q15906|VPS72_HUMAN Vacuolar protein sorting-associated protein 72 homolog OS=Homo sapiens OX=9606 GN=VPS72 PE=1 SV=1	0.163490532172832	-0.10018135588334631	VPS72	0.9329157107653525
sp|Q15907|RB11B_HUMAN Ras-related protein Rab-11B OS=Homo sapiens OX=9606 GN=RAB11B PE=1 SV=4	0.18646567807161132	0.03429503720284033	RAB11B	1.0240563028362792
sp|Q15942|ZYX_HUMAN Zyxin OS=Homo sapiens OX=9606 GN=ZYX PE=1 SV=1	0.44298099041866545	0.12336492606877963	ZYX	1.0892725092234397
sp|Q16134|ETFD_HUMAN Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial OS=Homo sapiens OX=9606 GN=ETFDH PE=1 SV=2	0.7720158586314652	0.16323459400353668	ETFDH	1.1197949616624325
sp|Q16181|SEPT7_HUMAN Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=2	0.5364925426662087	-0.10341380719788151	SEPTIN7	0.9308277928592095
