category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	Enrichment	GO_score
InterPro	IPR006117	3	4	9606	OAS3,OASL,OAS2	OAS3,OASL,OAS2	4.14e-06	0.028	2-5-oligoadenylate synthetase, C-terminal  conserved site	1.5528419686577808	2.18505319217288	3.3930423005557033
InterPro	IPR018952	3	4	9606	OAS3,OASL,OAS2	OAS3,OASL,OAS2	4.14e-06	0.028	2-5-oligoadenylate synthetase 1, domain 2/C-terminal	1.5528419686577808	2.18505319217288	3.3930423005557033
InterPro	IPR026774	3	4	9606	OAS3,OASL,OAS2	OAS3,OASL,OAS2	4.14e-06	0.028	2-5-oligoadenylate synthase	1.5528419686577808	2.18505319217288	3.3930423005557033
InterPro	IPR043518	3	4	9606	OAS3,OASL,OAS2	OAS3,OASL,OAS2	4.14e-06	0.028	2-5-oligoadenylate synthetase, N-terminal conserved site	1.5528419686577808	2.18505319217288	3.3930423005557033
InterPro	IPR043563	3	4	9606	SP110,SP100,SP140L	SP110,SP100,SP140L	4.14e-06	0.028	Nuclear body protein Sp110/Sp140/Sp140L	1.5528419686577808	2.18505319217288	3.3930423005557033
InterPro	IPR010919	3	11	9606	SP110,SP100,SP140L	SP110,SP100,SP140L	4.2e-05	0.0316	SAND-like domain superfamily	1.5003129173815961	1.7457204983426173	2.619127013801266
InterPro	IPR022812	3	13	9606	EHD3,MX2,MX1	EHD3,MX2,MX1	6.41e-05	0.0434	Dynamin superfamily	1.3625102704874892	1.6731698311940058	2.2797110792716513
InterPro	IPR030381	3	14	9606	EHD3,MX2,MX1	EHD3,MX2,MX1	7.76e-05	0.0478	Dynamin-type guanine nucleotide-binding (G) domain	1.320572103387881	1.6409851478226043	2.1670392082883696
Pfam	PF03172	3	5	9606	SP110,SP100,SP140L	SP110,SP100,SP140L	6.6e-06	0.0143	HSR domain	1.8446639625349381	2.0881431791648235	3.8519224712184865
Pfam	PF10421	3	4	9606	OAS3,OASL,OAS2	OAS3,OASL,OAS2	4.14e-06	0.0143	2-5-oligoadenylate synthetase 1, domain 2, C-terminus 	1.8446639625349381	2.18505319217288	4.0306888798232405
Pfam	PF01342	3	8	9606	SP110,SP100,SP140L	SP110,SP100,SP140L	1.92e-05	0.0221	SAND domain	1.6556077263148892	1.884023196508899	3.119203360696608
PMID	PMID:34771433	21	38	9606	PSME2,OAS3,APOL2,OASL,SAMHD1,IFIH1,DTX3L,ERAP1,STAT2,TRIM25,MX2,OAS2,STAT1,IFIT1,IFIT3,HLA-C,ISG15,DDX58,MX1,HLA-B,PARP14	PSME2,OAS3,APOL2,OASL,SAMHD1,IFIH1,DTX3L,ERAP1,STAT2,TRIM25,MX2,OAS2,STAT1,IFIT1,IFIT3,HLA-C,ISG15,DDX58,MX1,HLA-B,PARP14	2.01e-34	8.14e-28	(2021) Multi-Omics Analysis of Glioblastoma Cells Sensitivity to Oncolytic Viruses.	27.0893755951108	2.052427626898289	55.59898286682968
PMID	PMID:31665046	23	76	9606	OAS3,EIF2AK2,TRIM21,OASL,IFIH1,HERC5,STAT2,TRIM25,MX2,OAS2,SP100,IFI16,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,SAMD9,IRF7,MX1,IFI35,HELZ2	OAS3,EIF2AK2,TRIM21,OASL,IFIH1,HERC5,STAT2,TRIM25,MX2,OAS2,SP100,IFI16,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,SAMD9,IRF7,MX1,IFI35,HELZ2	9.81e-33	1.99e-26	(2019) Identifying novel biomarkers of the pediatric influenza infection by weighted co-expression network analysis.	25.701146923590294	1.7909061725179816	46.02834266624939
PMID	PMID:28805681	21	92	9606	OAS3,EIF2AK2,TRIM21,OASL,IFIH1,HERC5,TRIM25,MX2,OAS2,STAT1,XAF1,GBP1,IFIT1,ISG15,DDX58,SAMD9,IRF7,MX1,IFITM3,HELZ2,PARP14	OAS3,EIF2AK2,TRIM21,OASL,IFIH1,HERC5,TRIM25,MX2,OAS2,STAT1,XAF1,GBP1,IFIT1,ISG15,DDX58,SAMD9,IRF7,MX1,IFITM3,HELZ2,PARP14	1.11e-27	1.5e-21	(2017) Influenza Virus Infection, Interferon Response, Viral Counter-Response, and Apoptosis.	20.82390874094432	1.6684233961695438	34.74309654309097
PMID	PMID:35281454	17	35	9606	PSME2,IFIH1,HERC5,DTX3L,STAT2,TRIM25,PARP10,MX2,STAT1,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,DDX58,MX1,PARP14	PSME2,IFIH1,HERC5,DTX3L,STAT2,TRIM25,PARP10,MX2,STAT1,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,DDX58,MX1,PARP14	3.1900000000000004e-27	3.23e-21	(2022) Streptococcus pneumoniae and Influenza A Virus Co-Infection Induces Altered Polyubiquitination in A549 Cells.	20.4907974776689	1.9963728058091783	40.907270853761496
PMID	PMID:33968942	19	64	9606	OAS3,TRIM21,SAMHD1,HERC5,PML,TRIM25,MX2,SP100,JAK1,IFI16,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,SAMD9,MX1,IFITM3	OAS3,TRIM21,SAMHD1,HERC5,PML,TRIM25,MX2,SP100,JAK1,IFI16,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,SAMD9,MX1,IFITM3	5.6e-27	4.53e-21	(2021) Crosstalk Between SUMO and Ubiquitin-Like Proteins: Implication for Antiviral Defense.	20.34390179798717	1.7825655557501219	36.2643386146549
PMID	PMID:25128762	22	135	9606	OAS3,EIF2AK2,OASL,SAMHD1,IFIH1,HERC5,STAT2,OAS2,SP100,STAT1,IFI16,IFIT5,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35	OAS3,EIF2AK2,OASL,SAMHD1,IFIH1,HERC5,STAT2,OAS2,SP100,STAT1,IFI16,IFIT5,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35	4.1100000000000004e-26	2.77e-20	(2014) Virus-host mucosal interactions during early SIV rectal transmission.	19.557520230935552	1.5220808411083802	29.768126843096546
PMID	PMID:33922087	19	80	9606	OAS3,EIF2AK2,OASL,LGALS3BP,IFIH1,STAT2,MX2,OAS2,JAK1,STAT1,IFI16,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFI35,HLA-B	OAS3,EIF2AK2,OASL,LGALS3BP,IFIH1,STAT2,MX2,OAS2,JAK1,STAT1,IFI16,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFI35,HLA-B	2.21e-25	1.1e-19	(2021) Functional Interfaces, Biological Pathways, and Regulations of Interferon-Related DNA Damage Resistance Signature (IRDS) Genes.	18.958607314841775	1.6856555427420654	31.957681502933305
PMID	PMID:34857786	20	99	9606	TRIM21,SAMHD1,HERC5,DTX3L,MX2,OAS2,SP100,STAT1,XAF1,IFIT1,IFIT3,PSMB9,PSMB8,HLA-C,AGRN,ISG15,IRF7,MX1,IFITM3,HLA-B	TRIM21,SAMHD1,HERC5,DTX3L,MX2,OAS2,SP100,STAT1,XAF1,IFIT1,IFIT3,PSMB9,PSMB8,HLA-C,AGRN,ISG15,IRF7,MX1,IFITM3,HLA-B	1.9e-25	1.1e-19	(2021) Integrative epigenomics in Sjoegrens syndrome reveals novel pathways and a strong interaction between the HLA, autoantibodies and the interferon signature.	18.958607314841775	1.6153867298476112	30.625482672787257
PMID	PMID:30400182	18	62	9606	OAS3,EIF2AK2,IFIH1,HERC5,STAT2,TRIM25,MX2,OAS2,JAK1,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,PARP14	OAS3,EIF2AK2,IFIH1,HERC5,STAT2,TRIM25,MX2,OAS2,JAK1,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,PARP14	1.92e-25	1.1e-19	(2018) Transcriptomics Reveal Antiviral Gene Induction in the Egyptian Rousette Bat Is Antagonized In Vitro by Marburg Virus Infection.	18.958607314841775	1.7728727443862322	33.611198180004436
PMID	PMID:23624185	17	47	9606	OASL,IFIH1,HERC5,STAT2,TRIM25,STAT1,IFIT5,IFIT1,IFIT3,PSMB9,PSMB8,AGRN,ISG15,DDX58,MX1,HLA-B,TAPBP	OASL,IFIH1,HERC5,STAT2,TRIM25,STAT1,IFIT5,IFIT1,IFIT3,PSMB9,PSMB8,AGRN,ISG15,DDX58,MX1,HLA-B,TAPBP	1.9099999999999999e-25	1.1e-19	(2013) Defense genes missing from the flight division.	18.958607314841775	1.8683429922237365	35.4211811190063
PMID	PMID:34552595	18	65	9606	OAS3,OASL,HERC5,PML,STAT2,MX2,OAS2,STAT1,IFI16,GBP1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35,HLA-B	OAS3,OASL,HERC5,PML,STAT2,MX2,OAS2,STAT1,IFI16,GBP1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35,HLA-B	3.9899999999999997e-25	1.47e-19	(2021) Tissue-Resident-Memory CD8(+) T Cells Bridge Innate Immune Responses in Neighboring Epithelial Cells to Control Human Genital Herpes.	18.832682665251824	1.7523510772416304	33.00147175580381
PMID	PMID:29264452	17	51	9606	OAS3,EIF2AK2,APOL2,SAMHD1,IFIH1,TAP1,WARS,STAT1,GBP1,IFIT1,IFIT3,HLA-C,ISG15,DDX58,MX1,HLA-B,TAPBP	OAS3,EIF2AK2,APOL2,SAMHD1,IFIH1,TAP1,WARS,STAT1,GBP1,IFIT1,IFIT3,HLA-C,ISG15,DDX58,MX1,HLA-B,TAPBP	6.14e-25	2.07e-19	(2017) Coxsackievirus-Induced Proteomic Alterations in Primary Human Islets Provide Insights for the Etiology of Diabetes.	18.68402965454308	1.8328706740615175	34.24541002710776
PMID	PMID:34490145	17	52	9606	OAS3,OASL,IFIH1,STAT2,TRIM25,MX2,OAS2,SP100,STAT1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35	OAS3,OASL,IFIH1,STAT2,TRIM25,MX2,OAS2,SP100,STAT1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35	8.11e-25	2.53e-19	(2021) Transcriptional Profiling of Human Peripheral Blood Mononuclear Cells Stimulated by Mycobacterium tuberculosis PPE57 Identifies Characteristic Genes Associated With Type I Interferon Signaling.	18.59687947882418	1.8244375065246548	33.92884442548551
PMID	PMID:29416731	16	42	9606	EIF2AK2,NMI,LGALS3BP,PML,STAT2,TRIM25,MX2,SP100,JAK1,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,MX1	EIF2AK2,NMI,LGALS3BP,PML,STAT2,TRIM25,MX2,SP100,JAK1,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,MX1	2.71e-24	7.83e-19	(2018) Comparative proteomics as a tool for identifying specific alterations within interferon response pathways in human glioblastoma multiforme cells.	18.10623823794206	1.8908626210392043	34.236409091755384
PMID	PMID:24713352	16	42	9606	OAS3,EIF2AK2,SAMHD1,IFIH1,PML,OAS2,SP100,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	OAS3,EIF2AK2,SAMHD1,IFIH1,PML,OAS2,SP100,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	2.71e-24	7.83e-19	(2014) Interferon-stimulated genes: roles in viral pathogenesis.	18.10623823794206	1.8908626210392043	34.236409091755384
PMID	PMID:34372578	20	120	9606	OAS3,OASL,SAMHD1,IFIH1,PML,STAT2,TRIM25,MX2,OAS2,SP100,STAT1,IFI16,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,HELZ2	OAS3,OASL,SAMHD1,IFIH1,PML,STAT2,TRIM25,MX2,OAS2,SP100,STAT1,IFI16,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,HELZ2	5.8999999999999995e-24	1.49e-18	(2021) Immunity and Viral Infections: Modulating Antiviral Response via CRISPR-Cas Systems.	17.826813731587727	1.5318406783975365	27.30783844026186
PMID	PMID:30406125	16	46	9606	EIF2AK2,OASL,HERC5,STAT2,TRIM25,OAS2,STAT1,IFI16,GBP1,IFIT1,DDX58,IRF7,MX1,IFITM3,HLA-B,PARP14	EIF2AK2,OASL,HERC5,STAT2,TRIM25,OAS2,STAT1,IFI16,GBP1,IFIT1,DDX58,IRF7,MX1,IFITM3,HLA-B,PARP14	9.099999999999998e-24	2.17e-18	(2018) Azithromycin treatment modifies airway and blood gene expression networks in neutrophilic COPD.	17.66354026615147	1.8513540797555306	32.701467334665615
PMID	PMID:24551153	17	62	9606	PSME2,EIF2AK2,OASL,SAMHD1,IFIH1,DTX3L,ERAP1,STAT1,XAF1,GBP1,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,IRF7,PARP14	PSME2,EIF2AK2,OASL,SAMHD1,IFIH1,DTX3L,ERAP1,STAT1,XAF1,GBP1,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,IRF7,PARP14	1.0499999999999999e-23	2.35e-18	(2014) Late multiple organ surge in interferon-regulated target genes characterizes staphylococcal enterotoxin B lethality.	17.628932137728263	1.7480491606612	30.816240026709146
PMID	PMID:31937643	15	34	9606	OAS3,OASL,STAT2,MX2,OAS2,STAT1,XAF1,IFIT5,IFIT1,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35	OAS3,OASL,STAT2,MX2,OAS2,STAT1,XAF1,IFIT5,IFIT1,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35	1.3e-23	2.77e-18	(2020) Cell-to-Cell Variation in Defective Virus Expression and Effects on Host Responses during Influenza Virus Infection.	17.557520230935552	1.954604270794606	34.31800402794933
PMID	PMID:34997119	19	114	9606	OAS3,EIF2AK2,OASL,LGALS3BP,IFIH1,STAT2,MX2,OAS2,STAT1,IFI16,IFIT1,EPHB2,HLA-C,AGRN,ISG15,DDX58,IRF7,MX1,HLA-B	OAS3,EIF2AK2,OASL,LGALS3BP,IFIH1,STAT2,MX2,OAS2,STAT1,IFI16,IFIT1,EPHB2,HLA-C,AGRN,ISG15,DDX58,IRF7,MX1,HLA-B	8.679999999999999e-23	1.62e-17	(2022) Transcriptomes of peripheral blood mononuclear cells from juvenile dermatomyositis patients show elevated inflammation even when clinically inactive.	16.79048498545737	1.5318406783975365	25.720347910746664
PMID	PMID:34440891	16	54	9606	NMI,OASL,IFIH1,HERC5,STAT2,TRIM25,MX2,JAK1,STAT1,IFI16,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	NMI,OASL,IFIH1,HERC5,STAT2,TRIM25,MX2,JAK1,STAT1,IFI16,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	8.000000000000001e-23	1.62e-17	(2021) Innate Immune Responses to Herpesvirus Infection.	16.79048498545737	1.7817181516141363	29.91591187299401
PMID	PMID:34733317	18	91	9606	EIF2AK2,TRIM21,IFIH1,HERC5,STAT2,MX2,OAS2,JAK1,STAT1,IFIT5,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35,PARP14	EIF2AK2,TRIM21,IFIH1,HERC5,STAT2,MX2,OAS2,JAK1,STAT1,IFIT5,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35,PARP14	8.059999999999999e-23	1.62e-17	(2021) Integrated Network Analysis to Identify Key Modules and Potential Hub Genes Involved in Bovine Respiratory Disease: A Systems Biology Approach.	16.79048498545737	1.6062230415633925	26.96926386266581
PMID	PMID:27479908	18	92	9606	OAS3,EIF2AK2,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFI16,IFIT5,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,MX1,IFI35,HLA-B	OAS3,EIF2AK2,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFI16,IFIT5,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,MX1,IFI35,HLA-B	9.589999999999999e-23	1.69e-17	(2016) Tensor decomposition for multiple-tissue gene expression experiments.	16.772113295386326	1.6014766065389308	26.860147084781776
PMID	PMID:32276512	14	29	9606	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,JAK1,STAT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,JAK1,STAT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	1.5400000000000001e-22	2.6e-17	(2020) 2, 5-Oligoadenylate Synthetase 2 (OAS2) Inhibits Zika Virus Replication through Activation of Type Iota IFN Signaling Pathway.	16.585026652029182	1.993721966560462	33.0659319521413
PMID	PMID:33015383	17	77	9606	TRIM21,OASL,IFIH1,HERC5,PML,TRIM25,MX2,OAS2,WARS,STAT1,IFIT5,IFIT3,HLA-C,ISG15,DDX58,IRF7,MX1	TRIM21,OASL,IFIH1,HERC5,PML,TRIM25,MX2,OAS2,WARS,STAT1,IFIT5,IFIT3,HLA-C,ISG15,DDX58,IRF7,MX1	2.6e-22	4.21e-17	(2020) Investigating genetic drivers of dermatomyositis pathogenesis using meta-analysis.	16.375717904164333	1.653950124986972	27.08462067434399
PMID	PMID:26198243	16	60	9606	IFIH1,PML,STAT2,TRIM25,MX2,JAK1,STAT1,GBP1,IFIT5,IFIT1,IFIT3,DDX58,IRF7,MX1,IFITM3,IFI35	IFIH1,PML,STAT2,TRIM25,MX2,JAK1,STAT1,GBP1,IFIT5,IFIT1,IFIT3,DDX58,IRF7,MX1,IFITM3,IFI35	3.41e-22	5.32e-17	(2015) Resistance to Rhabdoviridae Infection and Subversion of Antiviral Responses.	16.27408836770495	1.7359606610534613	28.251177200843532
PMID	PMID:18794103	16	60	9606	OAS3,OASL,LGALS3BP,IFIH1,HERC5,MX2,OAS2,SP100,STAT1,IFI16,GBP1,IFIT1,IFIT3,IRF7,MX1,IFITM3	OAS3,OASL,LGALS3BP,IFIH1,HERC5,MX2,OAS2,SP100,STAT1,IFI16,GBP1,IFIT1,IFIT3,IRF7,MX1,IFITM3	3.41e-22	5.32e-17	(2008) Gene expression profiling reveals similarities between the in vitro and in vivo responses of immune effector cells to IFN-alpha.	16.27408836770495	1.7359606610534613	28.251177200843532
PMID	PMID:29441069	15	46	9606	OAS3,APOL2,OASL,IFIH1,STAT2,TRIM25,OAS2,JAK1,WARS,STAT1,GBP1,IFIT5,IFIT1,DDX58,IRF7	OAS3,APOL2,OASL,IFIH1,STAT2,TRIM25,OAS2,JAK1,WARS,STAT1,GBP1,IFIT5,IFIT1,DDX58,IRF7	5.5500000000000005e-22	8.03e-17	(2018) Interleukin-6 and Interferon-alpha Signaling via JAK1-STAT Differentially Regulate Oncolytic versus Cytoprotective Antiviral States.	16.09528445472132	1.8233253561552871	29.346940260825406
PMID	PMID:29880853	16	64	9606	IFIH1,STAT2,TRIM25,PARP10,MX2,STAT1,IFIT1,IFIT3,PSMB9,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35,PARP14	IFIH1,STAT2,TRIM25,PARP10,MX2,STAT1,IFIT1,IFIT3,PSMB9,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35,PARP14	8.360000000000001e-22	1.17e-16	(2018) Immunoprofiles of human Sertoli cells infected with Zika virus reveals unique insights into host-pathogen crosstalk.	15.931814138253838	1.7079319374532176	27.21045418829244
PMID	PMID:30496325	14	34	9606	OASL,IFIH1,HERC5,TRIM25,MX2,OAS2,IFIT1,IFIT3,HLA-C,ISG15,DDX58,IRF7,MX1,HLA-B	OASL,IFIH1,HERC5,TRIM25,MX2,OAS2,IFIT1,IFIT3,HLA-C,ISG15,DDX58,IRF7,MX1,HLA-B	9.31e-22	1.26e-16	(2018) Specificity and functional interplay between influenza virus PA-X and NS1 shutoff activity.	15.899629454882437	1.924641047417163	30.601079487589708
PMID	PMID:30949159	19	132	9606	OAS3,EIF2AK2,OASL,SAMHD1,IFIH1,HERC5,MX2,OAS2,STAT1,CENPF,IFI16,IFIT1,IFIT3,PSMB8,ISG15,DDX58,IRF7,MX1,IFITM3	OAS3,EIF2AK2,OASL,SAMHD1,IFIH1,HERC5,MX2,OAS2,STAT1,CENPF,IFI16,IFIT1,IFIT3,PSMB8,ISG15,DDX58,IRF7,MX1,IFITM3	1.07e-21	1.4e-16	(2019) Single-Cell Transcriptome Analysis of CD34(+) Stem Cell-Derived Myeloid Cells Infected With Human Cytomegalovirus.	15.853871964321762	1.468171598528159	23.276204544719043
PMID	PMID:35075430	14	35	9606	OAS3,EIF2AK2,OASL,IFIH1,HERC5,OAS2,XAF1,GBP1,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3	OAS3,EIF2AK2,OASL,IFIH1,HERC5,OAS2,XAF1,GBP1,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3	1.3e-21	1.64e-16	(2022) Bioinformatic Analysis Identifies Biomarkers and Treatment Targets in Primary Sjoegrens Syndrome Patients with Fatigue.	15.785156151952302	1.9120519201091424	30.18203812956304
PMID	PMID:32164778	14	37	9606	OAS3,OASL,STAT2,MX2,OAS2,STAT1,XAF1,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3,IFI35	OAS3,OASL,STAT2,MX2,OAS2,STAT1,XAF1,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3,IFI35	2.4600000000000003e-21	3.03e-16	(2020) Identification of molecules associated with response to abatacept in patients with rheumatoid arthritis.	15.518557371497694	1.887918240392423	29.297767526226792
PMID	PMID:24678238	15	53	9606	PSME2,OAS3,OASL,HERC5,OAS2,XAF1,GBP1,IFIT5,IFIT1,IFIT3,PSMB9,ISG15,IRF7,MX1,IFI35	PSME2,OAS3,OASL,HERC5,OAS2,XAF1,GBP1,IFIT5,IFIT1,IFIT3,PSMB9,ISG15,IRF7,MX1,IFI35	3.4e-21	4.05e-16	(2012) High-Dimensional Longitudinal Genomic Data: An analysis used for monitoring viral infections.	15.39254497678533	1.7618073182360723	27.118698386378288
PMID	PMID:28959263	15	54	9606	SAMHD1,STAT2,TRIM25,MX2,JAK1,STAT1,IFIT1,IFIT3,PSMB9,PSMB8,HLA-C,ISG15,MX1,HLA-B,TAPBP	SAMHD1,STAT2,TRIM25,MX2,JAK1,STAT1,IFIT1,IFIT3,PSMB9,PSMB8,HLA-C,ISG15,MX1,HLA-B,TAPBP	4.32e-21	5e-16	(2017) Deciphering of the Human Interferon-Regulated Proteome by Mass Spectrometry-Based Quantitative Analysis Reveals Extent and Dynamics of Protein Induction and Repression.	15.301029995663981	1.7536894280138926	26.83325454111938
PMID	PMID:28702195	14	39	9606	EMC8,TRIM21,IFIH1,HERC5,STAT1,XAF1,IFIT5,IFIT1,PSMB9,PSMB8,DDX58,IRF7,MX1,IFI35	EMC8,TRIM21,IFIH1,HERC5,STAT1,XAF1,IFIT5,IFIT1,PSMB9,PSMB8,DDX58,IRF7,MX1,IFI35	4.5500000000000006e-21	5.12e-16	(2017) Molecular indices of viral disease development in wild migrating salmon(+).	15.290730039024169	1.8650553574329187	28.518057978342487
PMID	PMID:29892288	15	56	9606	OAS3,OASL,DTX3L,STAT2,OAS2,JAK1,STAT1,GBP1,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,MX1,IFI35	OAS3,OASL,DTX3L,STAT2,OAS2,JAK1,STAT1,GBP1,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,MX1,IFI35	6.92e-21	7.58e-16	(2018) A Positive Feedback Amplifier Circuit That Regulates Interferon (IFN)-Stimulated Gene Expression and Controls Type I and Type II IFN Responses.	15.120330794367947	1.7378951608306608	26.277549717690874
PMID	PMID:23847613	15	57	9606	TRIM21,SAMHD1,IFIH1,STAT2,TRIM25,OAS2,STAT1,IFI16,IFIT1,IFIT3,DDX58,IRF7,MX1,IFITM3,IFI35	TRIM21,SAMHD1,IFIH1,STAT2,TRIM25,OAS2,STAT1,IFI16,IFIT1,IFIT3,DDX58,IRF7,MX1,IFITM3,IFI35	8.71e-21	9.28e-16	(2013) The Interferon-Signature of Sjoegrens Syndrome: How Unique Biomarkers Can Identify Underlying Inflammatory and Immunopathological Mechanisms of Specific Diseases.	15.032452023781138	1.7302083321643698	26.009273744407267
PMID	PMID:34467632	14	42	9606	EIF2AK2,SAMHD1,IFIH1,HERC5,MX2,STAT1,PSMB9,PSMB8,HLA-C,ISG15,DDX58,MX1,IFITM3,HLA-B	EIF2AK2,SAMHD1,IFIH1,HERC5,MX2,STAT1,PSMB9,PSMB8,HLA-C,ISG15,DDX58,MX1,IFITM3,HLA-B	1.08e-20	1.13e-15	(2021) Inhibition of IRGM establishes a robust antiviral immune state to restrict pathogenic viruses.	14.94692155651658	1.8328706740615175	27.39577418843717
PMID	PMID:30915053	14	42	9606	EIF2AK2,TRIM21,SAMHD1,IFIH1,TRIM25,MX2,SP100,JAK1,STAT1,IFI16,ISG15,DDX58,IRF7,MX1	EIF2AK2,TRIM21,SAMHD1,IFIH1,TRIM25,MX2,SP100,JAK1,STAT1,IFI16,ISG15,DDX58,IRF7,MX1	1.08e-20	1.13e-15	(2019) Comparative Description of the Expression Profile of Interferon-Stimulated Genes in Multiple Cell Lineages Targeted by HIV-1 Infection.	14.94692155651658	1.8328706740615175	27.39577418843717
PMID	PMID:24065129	13	29	9606	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFI16,IFIT1,IFIT3,ISG15,IRF7,MX1	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFI16,IFIT1,IFIT3,ISG15,IRF7,MX1	1.16e-20	1.15e-15	(2013) IFNbeta-dependent increases in STAT1, STAT2, and IRF9 mediate resistance to viruses and DNA damage.	14.939302159646388	1.9615372831890607	29.303998170973244
PMID	PMID:22703193	16	78	9606	TRIM21,SAMHD1,IFIH1,TRIM25,OAS2,STAT1,IFI16,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35,CALCOCO2	TRIM21,SAMHD1,IFIH1,TRIM25,OAS2,STAT1,IFI16,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35,CALCOCO2	1.35e-20	1.3e-15	(2012) Transcriptome analysis of the interferon-signature defining the autoimmune process of Sjoegrens syndrome.	14.886056647693163	1.6220173087466243	24.14544154154106
PMID	PMID:28806913	13	31	9606	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,MX1,IFITM3	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,MX1,IFITM3	2.34e-20	2.21e-15	(2017) Proteomics informed by transcriptomics for characterising differential cellular susceptibility to Nelson Bay orthoreovirus infection.	14.655607726314889	1.932573587253744	28.323040397028052
PMID	PMID:34723780	14	46	9606	EIF2AK2,OASL,JAK1,STAT1,XAF1,GBP1,IFIT1,IFIT3,PSMB8,ISG15,DDX58,IRF7,MX1,IFITM3	EIF2AK2,OASL,JAK1,STAT1,XAF1,GBP1,IFIT1,IFIT3,PSMB8,ISG15,DDX58,IRF7,MX1,IFITM3	3.19e-20	2.94e-15	(2021) Single-cell analysis of arthritogenic alphavirus-infected human synovial fibroblasts links low abundance of viral RNA to induction of innate immunity and arthralgia-associated gene expression.	14.531652669587842	1.793362132777844	26.060515624318903
PMID	PMID:28106799	13	32	9606	OAS3,SAMHD1,IFIH1,STAT2,MX2,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	OAS3,SAMHD1,IFIH1,STAT2,MX2,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	3.28e-20	2.95e-15	(2017) RNA Editing, ADAR1, and the Innate Immune Response.	14.530177984021837	1.9187853027681108	27.880291962345876
